Tabulated Kremer-Grest potential
Columns are R, F(r)/r and U(r)
Header reads: N_pts, r_min and r_max (r_max is also r_cutoff)
# 10000 0.500000 1.499900
1.341200 149.606867 54.229954
1.341300 149.695869 54.250026
1.341400 149.784983 54.270111
1.341500 149.874210 54.290210
1.341600 149.963550 54.310323
1.341700 150.053003 54.330448
1.341800 150.142570 54.350588
1.341900 150.232250 54.370741
1.342000 150.322044 54.390907
1.342100 150.411953 54.411087
1.342200 150.501975 54.431281
1.342300 150.592113 54.451488
1.342400 150.682365 54.471709
1.342500 150.772732 54.491943
1.342600 150.863214 54.512191
1.342700 150.953811 54.532453
1.342800 151.044525 54.552728
1.342900 151.135354 54.573017
1.343000 151.226299 54.593320
1.343100 151.317360 54.613637
1.343200 151.408538 54.633967
1.343300 151.499833 54.654311
1.343400 151.591245 54.674669
1.343500 151.682773 54.695041
1.343600 151.774420 54.715426
1.343700 151.866184 54.735825
1.343800 151.958066 54.756239
1.343900 152.050065 54.776666
1.344000 152.142184 54.797107
1.344100 152.234420 54.817562
1.344200 152.326776 54.838030
1.344300 152.419251 54.858513
1.344400 152.511844 54.879010
1.344500 152.604558 54.899520
1.344600 152.697391 54.920045
1.344700 152.790344 54.940584
1.344800 152.883417 54.961137
1.344900 152.976610 54.981703
1.345000 153.069924 55.002284
1.345100 153.163359 55.022879
1.345200 153.256915 55.043488
1.345300 153.350593 55.064111
1.345400 153.444392 55.084749
1.345500 153.538313 55.105400
1.345600 153.632355 55.126066
1.345700 153.726520 55.146746
1.345800 153.820808 55.167440
1.345900 153.915218 55.188148
1.346000 154.009752 55.208871
1.346100 154.104408 55.229608
1.346200 154.199188 55.250359
1.346300 154.294092 55.271124
1.346400 154.389120 55.291904
1.346500 154.484272 55.312698
1.346600 154.579548 55.333507
1.346700 154.674949 55.354329
1.346800 154.770475 55.375167
1.346900 154.866126 55.396018
1.347000 154.961903 55.416885
1.347100 155.057805 55.437765
1.347200 155.153833 55.458660
1.347300 155.249987 55.479570
1.347400 155.346268 55.500494
1.347500 155.442675 55.521433
1.347600 155.539210 55.542386
1.347700 155.635871 55.563353
1.347800 155.732660 55.584336
1.347900 155.829576 55.605333
1.348000 155.926620 55.626344
1.348100 156.023793 55.647371
1.348200 156.121094 55.668411
1.348300 156.218523 55.689467
1.348400 156.316082 55.710537
1.348500 156.413770 55.731622
1.348600 156.511587 55.752722
1.348700 156.609534 55.773837
1.348800 156.707610 55.794966
1.348900 156.805817 55.816110
1.349000 156.904155 55.837269
1.349100 157.002623 55.858443
1.349200 157.101222 55.879632
1.349300 157.199952 55.900835
1.349400 157.298814 55.922054
1.349500 157.397808 55.943287
1.349600 157.496933 55.964535
1.349700 157.596191 55.985798
1.349800 157.695582 56.007077
1.349900 157.795105 56.028370
1.350000 157.894762 56.049678
1.350100 157.994551 56.071002
1.350200 158.094475 56.092340
1.350300 158.194532 56.113693
1.350400 158.294723 56.135062
1.350500 158.395049 56.156446
1.350600 158.495510 56.177844
1.350700 158.596105 56.199258
1.350800 158.696836 56.220688
1.350900 158.797702 56.242132
1.351000 158.898704 56.263592
1.351100 158.999842 56.285066
1.351200 159.101117 56.306556
1.351300 159.202528 56.328062
1.351400 159.304076 56.349583
1.351500 159.405761 56.371119
1.351600 159.507583 56.392670
1.351700 159.609544 56.414237
1.351800 159.711642 56.435819
1.351900 159.813878 56.457416
1.352000 159.916253 56.479029
1.352100 160.018767 56.500658
1.352200 160.121420 56.522302
1.352300 160.224212 56.543961
1.352400 160.327144 56.565636
1.352500 160.430217 56.587326
1.352600 160.533429 56.609032
1.352700 160.636782 56.630754
1.352800 160.740275 56.652491
1.352900 160.843910 56.674244
1.353000 160.947686 56.696012
1.353100 161.051604 56.717796
1.353200 161.155664 56.739596
1.353300 161.259866 56.761411
1.353400 161.364210 56.783242
1.353500 161.468698 56.805089
1.353600 161.573328 56.826952
1.353700 161.678102 56.848830
1.353800 161.783020 56.870725
1.353900 161.888082 56.892635
1.354000 161.993288 56.914561
1.354100 162.098638 56.936503
1.354200 162.204134 56.958460
1.354300 162.309775 56.980434
1.354400 162.415561 57.002423
1.354500 162.521493 57.024429
1.354600 162.627572 57.046451
1.354700 162.733796 57.068488
1.354800 162.840168 57.090542
1.354900 162.946686 57.112611
1.355000 163.053352 57.134697
1.355100 163.160165 57.156799
1.355200 163.267126 57.178917
1.355300 163.374236 57.201051
1.355400 163.481494 57.223201
1.355500 163.588901 57.245367
1.355600 163.696457 57.267550
1.355700 163.804162 57.289749
1.355800 163.912018 57.311964
1.355900 164.020023 57.334195
1.356000 164.128179 57.356443
1.356100 164.236486 57.378707
1.356200 164.344943 57.400987
1.356300 164.453552 57.423283
1.356400 164.562313 57.445596
1.356500 164.671225 57.467926
1.356600 164.780290 57.490272
1.356700 164.889508 57.512634
1.356800 164.998878 57.535013
1.356900 165.108402 57.557408
1.357000 165.218079 57.579820
1.357100 165.327911 57.602248
1.357200 165.437896 57.624693
1.357300 165.548036 57.647155
1.357400 165.658331 57.669633
1.357500 165.768781 57.692128
1.357600 165.879387 57.714639
1.357700 165.990148 57.737167
1.357800 166.101066 57.759712
1.357900 166.212140 57.782274
1.358000 166.323371 57.804852
1.358100 166.434760 57.827447
1.358200 166.546305 57.850059
1.358300 166.658009 57.872688
1.358400 166.769871 57.895333
1.358500 166.881891 57.917996
1.358600 166.994070 57.940675
1.358700 167.106409 57.963371
1.358800 167.218906 57.986085
1.358900 167.331564 58.008815
1.359000 167.444382 58.031562
1.359100 167.557361 58.054326
1.359200 167.670500 58.077108
1.359300 167.783801 58.099906
1.359400 167.897263 58.122721
1.359500 168.010887 58.145554
1.359600 168.124673 58.168403
1.359700 168.238622 58.191270
1.359800 168.352734 58.214154
1.359900 168.467010 58.237055
1.360000 168.581449 58.259974
1.360100 168.696052 58.282910
1.360200 168.810819 58.305863
1.360300 168.925751 58.328833
1.360400 169.040848 58.351821
1.360500 169.156111 58.374825
1.360600 169.271539 58.397848
1.360700 169.387134 58.420888
1.360800 169.502895 58.443945
1.360900 169.618822 58.467020
1.361000 169.734917 58.490112
1.361100 169.851180 58.513221
1.361200 169.967611 58.536349
1.361300 170.084210 58.559493
1.361400 170.200977 58.582656
1.361500 170.317914 58.605836
1.361600 170.435020 58.629033
1.361700 170.552295 58.652249
1.361800 170.669741 58.675482
1.361900 170.787358 58.698732
1.362000 170.905145 58.722001
1.362100 171.023103 58.745287
1.362200 171.141234 58.768591
1.362300 171.259536 58.791912
1.362400 171.378010 58.815252
1.362500 171.496657 58.838610
1.362600 171.615478 58.861985
1.362700 171.734472 58.885378
1.362800 171.853639 58.908789
1.362900 171.972981 58.932219
1.363000 172.092498 58.955666
1.363100 172.212190 58.979131
1.363200 172.332057 59.002614
1.363300 172.452100 59.026116
1.363400 172.572319 59.049635
1.363500 172.692714 59.073173
1.363600 172.813287 59.096728
1.363700 172.934037 59.120302
1.363800 173.054964 59.143894
1.363900 173.176070 59.167505
1.364000 173.297355 59.191133
1.364100 173.418818 59.214780
1.364200 173.540460 59.238446
1.364300 173.662282 59.262129
1.364400 173.784285 59.285831
1.364500 173.906468 59.309551
1.364600 174.028831 59.333290
1.364700 174.151376 59.357047
1.364800 174.274103 59.380823
1.364900 174.397012 59.404617
1.365000 174.520103 59.428430
1.365100 174.643378 59.452261
1.365200 174.766835 59.476111
1.365300 174.890477 59.499979
1.365400 175.014302 59.523867
1.365500 175.138312 59.547772
1.365600 175.262507 59.571697
1.365700 175.386887 59.595640
1.365800 175.511454 59.619602
1.365900 175.636206 59.643583
1.366000 175.761145 59.667582
1.366100 175.886271 59.691601
1.366200 176.011584 59.715638
1.366300 176.137086 59.739694
1.366400 176.262776 59.763769
1.366500 176.388654 59.787863
1.366600 176.514722 59.811976
1.366700 176.640979 59.836108
1.366800 176.767426 59.860259
1.366900 176.894064 59.884429
1.367000 177.020892 59.908619
1.367100 177.147912 59.932827
1.367200 177.275123 59.957054
1.367300 177.402527 59.981301
1.367400 177.530123 60.005567
1.367500 177.657912 60.029852
1.367600 177.785895 60.054156
1.367700 177.914072 60.078480
1.367800 178.042443 60.102823
1.367900 178.171008 60.127185
1.368000 178.299769 60.151567
1.368100 178.428726 60.175968
1.368200 178.557879 60.200389
1.368300 178.687228 60.224829
1.368400 178.816775 60.249288
1.368500 178.946519 60.273767
1.368600 179.076460 60.298266
1.368700 179.206600 60.322784
1.368800 179.336939 60.347322
1.368900 179.467478 60.371879
1.369000 179.598216 60.396456
1.369100 179.729154 60.421053
1.369200 179.860292 60.445670
1.369300 179.991632 60.470306
1.369400 180.123174 60.494962
1.369500 180.254917 60.519638
1.369600 180.386863 60.544334
1.369700 180.519012 60.569050
1.369800 180.651365 60.593786
1.369900 180.783921 60.618541
1.370000 180.916682 60.643317
1.370100 181.049647 60.668112
1.370200 181.182818 60.692928
1.370300 181.316195 60.717764
1.370400 181.449778 60.742619
1.370500 181.583567 60.767495
1.370600 181.717564 60.792392
1.370700 181.851769 60.817308
1.370800 181.986181 60.842244
1.370900 182.120803 60.867201
1.371000 182.255633 60.892178
1.371100 182.390674 60.917176
1.371200 182.525924 60.942193
1.371300 182.661385 60.967232
1.371400 182.797057 60.992290
1.371500 182.932941 61.017369
1.371600 183.069037 61.042469
1.371700 183.205345 61.067589
1.371800 183.341867 61.092729
1.371900 183.478602 61.117890
1.372000 183.615551 61.143072
1.372100 183.752715 61.168274
1.372200 183.890094 61.193497
1.372300 184.027688 61.218741
1.372400 184.165499 61.244006
1.372500 184.303526 61.269291
1.372600 184.441770 61.294597
1.372700 184.580232 61.319924
1.372800 184.718912 61.345272
1.372900 184.857811 61.370640
1.373000 184.996929 61.396030
1.373100 185.136267 61.421441
1.373200 185.275825 61.446872
1.373300 185.415604 61.472325
1.373400 185.555604 61.497798
1.373500 185.695825 61.523293
1.373600 185.836269 61.548809
1.373700 185.976936 61.574346
1.373800 186.117827 61.599904
1.373900 186.258941 61.625484
1.374000 186.400280 61.651085
1.374100 186.541843 61.676707
1.374200 186.683632 61.702350
1.374300 186.825647 61.728015
1.374400 186.967889 61.753701
1.374500 187.110358 61.779408
1.374600 187.253055 61.805137
1.374700 187.395980 61.830888
1.374800 187.539133 61.856660
1.374900 187.682516 61.882454
1.375000 187.826129 61.908269
1.375100 187.969972 61.934106
1.375200 188.114046 61.959965
1.375300 188.258352 61.985845
1.375400 188.402890 62.011747
1.375500 188.547660 62.037671
1.375600 188.692664 62.063616
1.375700 188.837901 62.089584
1.375800 188.983373 62.115573
1.375900 189.129079 62.141585
1.376000 189.275022 62.167618
1.376100 189.421200 62.193673
1.376200 189.567614 62.219750
1.376300 189.714266 62.245850
1.376400 189.861156 62.271971
1.376500 190.008284 62.298115
1.376600 190.155651 62.324280
1.376700 190.303258 62.350468
1.376800 190.451104 62.376678
1.376900 190.599191 62.402911
1.377000 190.747520 62.429166
1.377100 190.896090 62.455443
1.377200 191.044903 62.481742
1.377300 191.193958 62.508064
1.377400 191.343258 62.534409
1.377500 191.492801 62.560775
1.377600 191.642590 62.587165
1.377700 191.792624 62.613577
1.377800 191.942903 62.640011
1.377900 192.093430 62.666469
1.378000 192.244204 62.692948
1.378100 192.395225 62.719451
1.378200 192.546495 62.745976
1.378300 192.698014 62.772525
1.378400 192.849783 62.799096
1.378500 193.001802 62.825689
1.378600 193.154072 62.852306
1.378700 193.306593 62.878946
1.378800 193.459367 62.905608
1.378900 193.612393 62.932294
1.379000 193.765673 62.959003
1.379100 193.919207 62.985735
1.379200 194.072995 63.012490
1.379300 194.227039 63.039268
1.379400 194.381339 63.066069
1.379500 194.535895 63.092894
1.379600 194.690708 63.119742
1.379700 194.845780 63.146613
1.379800 195.001109 63.173507
1.379900 195.156698 63.200425
1.380000 195.312547 63.227367
1.380100 195.468656 63.254332
1.380200 195.625027 63.281320
1.380300 195.781659 63.308332
1.380400 195.938553 63.335367
1.380500 196.095710 63.362427
1.380600 196.253132 63.389509
1.380700 196.410817 63.416616
1.380800 196.568768 63.443746
1.380900 196.726984 63.470900
1.381000 196.885467 63.498078
1.381100 197.044217 63.525280
1.381200 197.203234 63.552506
1.381300 197.362520 63.579756
1.381400 197.522075 63.607029
1.381500 197.681900 63.634327
1.381600 197.841995 63.661649
1.381700 198.002361 63.688995
1.381800 198.162999 63.716365
1.381900 198.323910 63.743759
1.382000 198.485094 63.771178
1.382100 198.646552 63.798620
1.382200 198.808284 63.826087
1.382300 198.970292 63.853579
1.382400 199.132576 63.881095
1.382500 199.295136 63.908635
1.382600 199.457974 63.936200
1.382700 199.621090 63.963789
1.382800 199.784485 63.991403
1.382900 199.948159 64.019042
1.383000 200.112114 64.046705
1.383100 200.276349 64.074393
1.383200 200.440866 64.102105
1.383300 200.605666 64.129843
1.383400 200.770749 64.157605
1.383500 200.936116 64.185392
1.383600 201.101767 64.213204
1.383700 201.267704 64.241041
1.383800 201.433927 64.268903
1.383900 201.600436 64.296790
1.384000 201.767234 64.324702
1.384100 201.934319 64.352639
1.384200 202.101694 64.380601
1.384300 202.269358 64.408589
1.384400 202.437313 64.436601
1.384500 202.605560 64.464639
1.384600 202.774098 64.492703
1.384700 202.942929 64.520792
1.384800 203.112054 64.548906
1.384900 203.281473 64.577046
1.385000 203.451187 64.605211
1.385100 203.621198 64.633402
1.385200 203.791505 64.661618
1.385300 203.962109 64.689860
1.385400 204.133011 64.718128
1.385500 204.304213 64.746421
1.385600 204.475714 64.774740
1.385700 204.647516 64.803085
1.385800 204.819620 64.831456
1.385900 204.992025 64.859853
1.386000 205.164734 64.888276
1.386100 205.337746 64.916725
1.386200 205.511063 64.945200
1.386300 205.684685 64.973701
1.386400 205.858613 65.002228
1.386500 206.032848 65.030781
1.386600 206.207391 65.059361
1.386700 206.382243 65.087967
1.386800 206.557404 65.116599
1.386900 206.732875 65.145257
1.387000 206.908658 65.173942
1.387100 207.084752 65.202654
1.387200 207.261159 65.231392
1.387300 207.437880 65.260156
1.387400 207.614915 65.288948
1.387500 207.792265 65.317765
1.387600 207.969931 65.346610
1.387700 208.147914 65.375481
1.387800 208.326215 65.404379
1.387900 208.504835 65.433304
1.388000 208.683774 65.462256
1.388100 208.863033 65.491235
1.388200 209.042613 65.520241
1.388300 209.222516 65.549273
1.388400 209.402741 65.578333
1.388500 209.583291 65.607420
1.388600 209.764164 65.636535
1.388700 209.945364 65.665676
1.388800 210.126890 65.694845
1.388900 210.308743 65.724041
1.389000 210.490924 65.753264
1.389100 210.673434 65.782515
1.389200 210.856274 65.811794
1.389300 211.039446 65.841100
1.389400 211.222948 65.870433
1.389500 211.406784 65.899794
1.389600 211.590953 65.929183
1.389700 211.775456 65.958600
1.389800 211.960295 65.988044
1.389900 212.145470 66.017516
1.390000 212.330982 66.047016
1.390100 212.516833 66.076544
1.390200 212.703022 66.106100
1.390300 212.889552 66.135684
1.390400 213.076422 66.165296
1.390500 213.263634 66.194936
1.390600 213.451189 66.224605
1.390700 213.639088 66.254301
1.390800 213.827331 66.284026
1.390900 214.015920 66.313780
1.391000 214.204855 66.343561
1.391100 214.394138 66.373371
1.391200 214.583769 66.403210
1.391300 214.773750 66.433077
1.391400 214.964081 66.462973
1.391500 215.154764 66.492897
1.391600 215.345798 66.522851
1.391700 215.537186 66.552832
1.391800 215.728929 66.582843
1.391900 215.921027 66.612883
1.392000 216.113480 66.642951
1.392100 216.306292 66.673049
1.392200 216.499461 66.703175
1.392300 216.692990 66.733331
1.392400 216.886879 66.763516
1.392500 217.081129 66.793730
1.392600 217.275741 66.823973
1.392700 217.470717 66.854245
1.392800 217.666057 66.884547
1.392900 217.861762 66.914878
1.393000 218.057833 66.945239
1.393100 218.254272 66.975629
1.393200 218.451080 67.006049
1.393300 218.648256 67.036498
1.393400 218.845804 67.066977
1.393500 219.043722 67.097486
1.393600 219.242013 67.128025
1.393700 219.440678 67.158593
1.393800 219.639718 67.189192
1.393900 219.839133 67.219820
1.394000 220.038925 67.250479
1.394100 220.239095 67.281167
1.394200 220.439644 67.311886
1.394300 220.640572 67.342634
1.394400 220.841882 67.373413
1.394500 221.043574 67.404223
1.394600 221.245649 67.435063
1.394700 221.448109 67.465933
1.394800 221.650954 67.496833
1.394900 221.854185 67.527764
1.395000 222.057805 67.558726
1.395100 222.261813 67.589719
1.395200 222.466210 67.620742
1.395300 222.670999 67.651796
1.395400 222.876180 67.682880
1.395500 223.081754 67.713996
1.395600 223.287722 67.745142
1.395700 223.494086 67.776320
1.395800 223.700847 67.807528
1.395900 223.908005 67.838768
1.396000 224.115563 67.870039
1.396100 224.323520 67.901341
1.396200 224.531878 67.932675
1.396300 224.740639 67.964040
1.396400 224.949804 67.995436
1.396500 225.159373 68.026864
1.396600 225.369348 68.058323
1.396700 225.579730 68.089814
1.396800 225.790520 68.121336
1.396900 226.001720 68.152891
1.397000 226.213331 68.184477
1.397100 226.425353 68.216095
1.397200 226.637788 68.247744
1.397300 226.850638 68.279426
1.397400 227.063903 68.311140
1.397500 227.277585 68.342886
1.397600 227.491684 68.374664
1.397700 227.706203 68.406474
1.397800 227.921142 68.438317
1.397900 228.136503 68.470192
1.398000 228.352286 68.502100
1.398100 228.568494 68.534039
1.398200 228.785127 68.566012
1.398300 229.002186 68.598017
1.398400 229.219673 68.630055
1.398500 229.437590 68.662125
1.398600 229.655936 68.694228
1.398700 229.874715 68.726364
1.398800 230.093926 68.758533
1.398900 230.313571 68.790735
1.399000 230.533652 68.822971
1.399100 230.754170 68.855239
1.399200 230.975126 68.887540
1.399300 231.196521 68.919875
1.399400 231.418357 68.952243
1.399500 231.640635 68.984644
1.399600 231.863356 69.017079
1.399700 232.086522 69.049547
1.399800 232.310134 69.082049
1.399900 232.534193 69.114585
1.400000 232.758701 69.147154
1.400100 232.983659 69.179757
1.400200 233.209068 69.212394
1.400300 233.434930 69.245065
1.400400 233.661246 69.277770
1.400500 233.888018 69.310509
1.400600 234.115246 69.343282
1.400700 234.342933 69.376089
1.400800 234.571079 69.408931
1.400900 234.799687 69.441807
1.401000 235.028756 69.474717
1.401100 235.258290 69.507662
1.401200 235.488288 69.540641
1.401300 235.718754 69.573655
1.401400 235.949687 69.606704
1.401500 236.181090 69.639787
1.401600 236.412963 69.672905
1.401700 236.645309 69.706058
1.401800 236.878129 69.739247
1.401900 237.111424 69.772470
1.402000 237.345196 69.805728
1.402100 237.579445 69.839021
1.402200 237.814175 69.872350
1.402300 238.049385 69.905714
1.402400 238.285078 69.939113
1.402500 238.521255 69.972548
1.402600 238.757918 70.006018
1.402700 238.995067 70.039524
1.402800 239.232706 70.073066
1.402900 239.470834 70.106644
1.403000 239.709454 70.140257
1.403100 239.948566 70.173906
1.403200 240.188174 70.207591
1.403300 240.428277 70.241312
1.403400 240.668879 70.275070
1.403500 240.909979 70.308863
1.403600 241.151580 70.342693
1.403700 241.393684 70.376559
1.403800 241.636291 70.410462
1.403900 241.879404 70.444401
1.404000 242.123024 70.478377
1.404100 242.367153 70.512389
1.404200 242.611792 70.546439
1.404300 242.856943 70.580524
1.404400 243.102607 70.614647
1.404500 243.348786 70.648807
1.404600 243.595482 70.683004
1.404700 243.842696 70.717238
1.404800 244.090431 70.751509
1.404900 244.338686 70.785818
1.405000 244.587465 70.820163
1.405100 244.836769 70.854547
1.405200 245.086600 70.888967
1.405300 245.336958 70.923426
1.405400 245.587847 70.957922
1.405500 245.839267 70.992456
1.405600 246.091220 71.027027
1.405700 246.343708 71.061637
1.405800 246.596733 71.096284
1.405900 246.850297 71.130970
1.406000 247.104400 71.165694
1.406100 247.359045 71.200456
1.406200 247.614234 71.235256
1.406300 247.869968 71.270095
1.406400 248.126249 71.304972
1.406500 248.383079 71.339888
1.406600 248.640459 71.374842
1.406700 248.898392 71.409835
1.406800 249.156878 71.444867
1.406900 249.415921 71.479938
1.407000 249.675521 71.515048
1.407100 249.935681 71.550197
1.407200 250.196402 71.585385
1.407300 250.457686 71.620612
1.407400 250.719535 71.655879
1.407500 250.981951 71.691185
1.407600 251.244936 71.726530
1.407700 251.508491 71.761915
1.407800 251.772618 71.797340
1.407900 252.037319 71.832804
1.408000 252.302596 71.868308
1.408100 252.568452 71.903853
1.408200 252.834887 71.939437
1.408300 253.101904 71.975061
1.408400 253.369504 72.010725
1.408500 253.637690 72.046430
1.408600 253.906463 72.082175
1.408700 254.175826 72.117961
1.408800 254.445780 72.153787
1.408900 254.716327 72.189653
1.409000 254.987470 72.225561
1.409100 255.259210 72.261509
1.409200 255.531548 72.297498
1.409300 255.804488 72.333528
1.409400 256.078032 72.369599
1.409500 256.352180 72.405711
1.409600 256.626935 72.441864
1.409700 256.902300 72.478059
1.409800 257.178275 72.514295
1.409900 257.454864 72.550573
1.410000 257.732068 72.586893
1.410100 258.009890 72.623254
1.410200 258.288330 72.659657
1.410300 258.567393 72.696101
1.410400 258.847078 72.732588
1.410500 259.127390 72.769117
1.410600 259.408329 72.805688
1.410700 259.689898 72.842301
1.410800 259.972099 72.878957
1.410900 260.254933 72.915655
1.411000 260.538405 72.952396
1.411100 260.822514 72.989179
1.411200 261.107264 73.026005
1.411300 261.392656 73.062874
1.411400 261.678694 73.099786
1.411500 261.965378 73.136740
1.411600 262.252712 73.173738
1.411700 262.540697 73.210780
1.411800 262.829336 73.247864
1.411900 263.118631 73.284992
1.412000 263.408583 73.322164
1.412100 263.699197 73.359379
1.412200 263.990472 73.396638
1.412300 264.282413 73.433940
1.412400 264.575021 73.471287
1.412500 264.868298 73.508677
1.412600 265.162247 73.546112
1.412700 265.456870 73.583591
1.412800 265.752169 73.621114
1.412900 266.048147 73.658682
1.413000 266.344806 73.696294
1.413100 266.642149 73.733951
1.413200 266.940177 73.771652
1.413300 267.238894 73.809399
1.413400 267.538300 73.847190
1.413500 267.838400 73.885027
1.413600 268.139195 73.922908
1.413700 268.440688 73.960835
1.413800 268.742881 73.998807
1.413900 269.045777 74.036825
1.414000 269.349377 74.074888
1.414100 269.653685 74.112997
1.414200 269.958703 74.151151
1.414300 270.264434 74.189352
1.414400 270.570880 74.227598
1.414500 270.878043 74.265891
1.414600 271.185926 74.304230
1.414700 271.494531 74.342615
1.414800 271.803862 74.381046
1.414900 272.113920 74.419524
1.415000 272.424708 74.458049
1.415100 272.736229 74.496621
1.415200 273.048486 74.535239
1.415300 273.361480 74.573904
1.415400 273.675215 74.612617
1.415500 273.989694 74.651376
1.415600 274.304918 74.690183
1.415700 274.620891 74.729037
1.415800 274.937614 74.767939
1.415900 275.255092 74.806889
1.416000 275.573326 74.845886
1.416100 275.892320 74.884931
1.416200 276.212075 74.924024
1.416300 276.532595 74.963165
1.416400 276.853883 75.002355
1.416500 277.175941 75.041593
1.416600 277.498772 75.080879
1.416700 277.822378 75.120214
1.416800 278.146763 75.159597
1.416900 278.471930 75.199029
1.417000 278.797880 75.238510
1.417100 279.124618 75.278041
1.417200 279.452146 75.317620
1.417300 279.780466 75.357248
1.417400 280.109582 75.396926
1.417500 280.439496 75.436654
1.417600 280.770212 75.476431
1.417700 281.101732 75.516258
1.417800 281.434060 75.556135
1.417900 281.767198 75.596061
1.418000 282.101149 75.636038
1.418100 282.435916 75.676065
1.418200 282.771502 75.716143
1.418300 283.107910 75.756271
1.418400 283.445144 75.796449
1.418500 283.783206 75.836678
1.418600 284.122099 75.876958
1.418700 284.461827 75.917289
1.418800 284.802392 75.957672
1.418900 285.143797 75.998105
1.419000 285.486046 76.038590
1.419100 285.829142 76.079126
1.419200 286.173088 76.119714
1.419300 286.517887 76.160353
1.419400 286.863542 76.201045
1.419500 287.210057 76.241788
1.419600 287.557434 76.282584
1.419700 287.905677 76.323431
1.419800 288.254789 76.364332
1.419900 288.604774 76.405284
1.420000 288.955634 76.446289
1.420100 289.307373 76.487348
1.420200 289.659995 76.528459
1.420300 290.013502 76.569623
1.420400 290.367898 76.610840
1.420500 290.723186 76.652110
1.420600 291.079370 76.693434
1.420700 291.436452 76.734812
1.420800 291.794437 76.776243
1.420900 292.153328 76.817728
1.421000 292.513129 76.859267
1.421100 292.873842 76.900860
1.421200 293.235471 76.942508
1.421300 293.598020 76.984210
1.421400 293.961492 77.025966
1.421500 294.325891 77.067777
1.421600 294.691220 77.109643
1.421700 295.057483 77.151564
1.421800 295.424683 77.193539
1.421900 295.792824 77.235571
1.422000 296.161911 77.277657
1.422100 296.531945 77.319799
1.422200 296.902931 77.361997
1.422300 297.274873 77.404250
1.422400 297.647774 77.446559
1.422500 298.021638 77.488925
1.422600 298.396469 77.531347
1.422700 298.772271 77.573825
1.422800 299.149047 77.616359
1.422900 299.526801 77.658950
1.423000 299.905536 77.701599
1.423100 300.285258 77.744304
1.423200 300.665969 77.787066
1.423300 301.047673 77.829885
1.423400 301.430375 77.872762
1.423500 301.814078 77.915696
1.423600 302.198786 77.958688
1.423700 302.584504 78.001738
1.423800 302.971234 78.044846
1.423900 303.358981 78.088012
1.424000 303.747750 78.131237
1.424100 304.137544 78.174520
1.424200 304.528367 78.217861
1.424300 304.920223 78.261262
1.424400 305.313116 78.304721
1.424500 305.707051 78.348239
1.424600 306.102032 78.391817
1.424700 306.498063 78.435454
1.424800 306.895147 78.479150
1.424900 307.293290 78.522907
1.425000 307.692495 78.566723
1.425100 308.092767 78.610599
1.425200 308.494109 78.654536
1.425300 308.896527 78.698532
1.425400 309.300025 78.742590
1.425500 309.704607 78.786708
1.425600 310.110277 78.830886
1.425700 310.517039 78.875126
1.425800 310.924899 78.919427
1.425900 311.333860 78.963790
1.426000 311.743927 79.008213
1.426100 312.155105 79.052699
1.426200 312.567398 79.097246
1.426300 312.980811 79.141856
1.426400 313.395347 79.186527
1.426500 313.811013 79.231261
1.426600 314.227811 79.276057
1.426700 314.645748 79.320917
1.426800 315.064827 79.365838
1.426900 315.485054 79.410823
1.427000 315.906432 79.455872
1.427100 316.328968 79.500983
1.427200 316.752665 79.546158
1.427300 317.177528 79.591397
1.427400 317.603563 79.636700
1.427500 318.030773 79.682066
1.427600 318.459164 79.727497
1.427700 318.888742 79.772993
1.427800 319.319510 79.818553
1.427900 319.751473 79.864178
1.428000 320.184637 79.909868
1.428100 320.619007 79.955623
1.428200 321.054588 80.001443
1.428300 321.491384 80.047329
1.428400 321.929401 80.093280
1.428500 322.368644 80.139297
1.428600 322.809119 80.185381
1.428700 323.250829 80.231530
1.428800 323.693781 80.277746
1.428900 324.137980 80.324029
1.429000 324.583431 80.370379
1.429100 325.030139 80.416795
1.429200 325.478110 80.463279
1.429300 325.927349 80.509830
1.429400 326.377861 80.556448
1.429500 326.829652 80.603135
1.429600 327.282728 80.649889
1.429700 327.737093 80.696711
1.429800 328.192753 80.743602
1.429900 328.649714 80.790561
1.430000 329.107982 80.837589
1.430100 329.567561 80.884686
1.430200 330.028458 80.931852
1.430300 330.490679 80.979088
1.430400 330.954228 81.026392
1.430500 331.419112 81.073767
1.430600 331.885337 81.121211
1.430700 332.352908 81.168726
1.430800 332.821831 81.216311
1.430900 333.292112 81.263966
1.431000 333.763757 81.311692
1.431100 334.236772 81.359489
1.431200 334.711162 81.407358
1.431300 335.186935 81.455297
1.431400 335.664095 81.503308
1.431500 336.142649 81.551391
1.431600 336.622604 81.599546
1.431700 337.103964 81.647773
1.431800 337.586737 81.696072
1.431900 338.070929 81.744444
1.432000 338.556545 81.792889
1.432100 339.043593 81.841407
1.432200 339.532078 81.889998
1.432300 340.022007 81.938662
1.432400 340.513387 81.987401
1.432500 341.006223 82.036213
1.432600 341.500522 82.085099
1.432700 341.996291 82.134059
1.432800 342.493537 82.183094
1.432900 342.992265 82.232204
1.433000 343.492483 82.281389
1.433100 343.994197 82.330649
1.433200 344.497414 82.379985
1.433300 345.002141 82.429396
1.433400 345.508384 82.478883
1.433500 346.016150 82.528446
1.433600 346.525447 82.578086
1.433700 347.036281 82.627802
1.433800 347.548659 82.677595
1.433900 348.062588 82.727465
